	Id	Company	Country	Work Expirience	Job Years	Professional Training	Position	Salary
3058	4058	Amazon	Germany	3	1.0	True	Junior	5950.5599999999995
3059	4059	Amazon	Australia	7	3.0	True	Senior	10046.4
3060	4060	Amazon	Germany	6	2.0		Senior	8112.0
3061	4061	Amazon	Australia	7	4.0		Middle	7425.6
3062	4062	Netflix	Germany	8	2.0		Teamlead	8808.800000000001
3063	4063	Google Inc	Australia	5	1.0	True	Middle	6756.48
3064	4064	Amazon	Australia	5	2.0		Junior	4838.4
3065	4065	Amazon	Germany	5		True	Middle	6756.48
3066	4066	Netflix	Australia	4	1.0		Middle	5385.599999999999
3067	4067	Netflix	USA	4	1.0	True	Middle	8445.599999999999
3068	4068	Amazon	USA	4	1.0		Middle	8568.0
3069	4069	Google Inc	USA	3	3.0		Middle	7293.000000000001
3070	4070	Amazon	Germany	3			Middle	5834.400000000001
3071	4071	Google Inc	USA	6	1.0		Teamlead	10545.6
3072	4072	Netflix	Australia	7	1.0		Senior	9464.0
3073	4073	Amazon	Germany	3	3.0		Junior	4065.600000000001
3074	4074	Netflix	Australia	7	2.0	True	Teamlead	11194.56
3075	4075	Amazon	Germany	6	2.0	True	Teamlead	11194.56
3076	4076	Amazon	Germany	7	1.0		Senior	6864.0
3077	4077	Google Inc	USA	5	1.0		Middle	6854.4
3078	4078	Google Inc	USA	6	2.0	True	Senior	12557.999999999998
3079	4079	Amazon	USA	6	2.0	True	Senior	11720.8
3080	4080	Google Inc	Germany	6	1.0		Senior	8008.000000000002
3081	4081	Amazon	Australia	3	3.0		Junior	5605.6
3082	4082	Google Inc	USA	6	1.0	True	Middle	8539.44
3083	4083	Netflix	Australia	4	2.0	True	Middle	7319.5199999999995
3084	4084	Netflix	Germany	4			Middle	5875.2
3085	4085	Netflix	Germany	8	2.0	True	Teamlead	10130.12
3086	4086	Amazon	Australia	8	5.0		Teamlead	14268.799999999997
3087	4087	Amazon	USA	4	1.0	True	Junior	7534.799999999999
3088	4088	Netflix	Australia	8	4.0		Teamlead	11211.2
3089	4089	Amazon	USA	6	2.0	True	Senior	9328.8
3090	4090	Amazon	USA	4	1.0		Junior	5644.8
3091	4091	Amazon	Germany	3	1.0	True	Junior	5525.5199999999995
3092	4092	Amazon	Australia	7	3.0	True	Middle	8539.44
3093	4093	Netflix	USA	7	4.0	True	Middle	9911.849999999999
3094	4094	Google Inc	Australia	5	2.0		Junior	5241.599999999999
3095	4095	Netflix	Australia	5		True	Junior	6027.839999999999
3096	4096	Netflix	Germany	3	1.0		Junior	4065.600000000001
3097	4097	Amazon	Germany	5			Junior	4838.4
3098	4098	Netflix	Germany	3	3.0		Middle	5348.200000000001
3099	4099	Google Inc	Germany	3	3.0		Junior	4743.200000000001
3100	4100	Google Inc	Australia	3	2.0		Junior	4804.8
3101	4101	Netflix	USA	4		True	Junior	7032.48
3102	4102	Netflix	Germany	3	2.0		Middle	4525.4000000000015
3103	4103	Google Inc	Australia	6			Senior	7488.0
3104	4104	Google Inc	Australia	6	1.0	True	Senior	10106.199999999999
3105	4105	Amazon	Germany	6	1.0		Senior	7436.000000000002
3106	4106	Netflix	Australia	7	3.0	True	Senior	10106.199999999999
3107	4107	Amazon	USA	6	3.0		Teamlead	11356.800000000001
3108	4108	Netflix	Germany	6	1.0	True	Teamlead	11194.56
3109	4109	Google Inc	Australia	3	1.0		Middle	7330.400000000001
3110	4110	Amazon	USA	8	5.0	True	Teamlead	17581.199999999993
3111	4111	Netflix	Australia	3	3.0		Middle	5834.400000000001
3112	4112	Amazon	Australia	5		True	Junior	7573.439999999998
3113	4113	Netflix	Australia	7	3.0	True	Senior	9209.199999999999
3114	4114	Google Inc	USA	3	2.0	True	Middle	8429.96
3115	4115	Google Inc	Australia	5	1.0		Junior	5241.599999999999
3116	4116	Netflix	Australia	5		True	Middle	7319.5199999999995
3117	4117	Google Inc	Australia	4	1.0		Middle	6364.8
3118	4118	Google Inc	Germany	7	1.0		Middle	6806.8
3119	4119	Amazon	Australia	4	1.0		Junior	5644.799999999998
3120	4120	Netflix	Australia	6		True	Senior	9209.199999999999
3121	4121	Google Inc	USA	6	1.0		Teamlead	12303.2
3122	4122	Netflix	Australia	8	4.0	True	Teamlead	14148.679999999998
3123	4123	Amazon	Germany	3	2.0	True	Junior	5950.5599999999995
3124	4124	Google Inc	Germany	3		True	Junior	5454.68
3125	4125	Google Inc	Germany	6	1.0		Senior	7488.0
3126	4126	Amazon	Australia	5	2.0	True	Middle	9196.319999999998
3127	4127	Amazon	USA	6	3.0		Senior	9464.0
3128	4128	Amazon	Germany	4	1.0		Middle	5834.4
3129	4129	Google Inc	Germany	8	4.0		Teamlead	11356.8
3130	4130	Amazon	Australia	8	5.0		Teamlead	14268.799999999997
3131	4131	Netflix	Australia	4	2.0		Junior	4435.200000000001
3132	4132	Google Inc	Germany	6			Senior	6864.0
3133	4133	Google Inc	Germany	3	3.0		Junior	4404.400000000001
3134	4134	Netflix	Germany	7	1.0	True	Senior	7235.799999999999
3135	4135	Amazon	Germany	3	2.0	True	Junior	5100.4800000000005
3136	4136	Google Inc	USA	8	5.0		Teamlead	14196.0
3137	4137	Netflix	Germany	8	4.0		Teamlead	10483.199999999999
3138	4138	Amazon	Germany	6	2.0	True	Middle	7268.69
3139	4139	Amazon	Australia	6	1.0	True	Middle	7319.5199999999995
3140	4140	Amazon	USA	3	3.0		Junior	5544.0
3141	4141	Netflix	USA	6			Middle	7956.0
3142	4142	Netflix	USA	6	3.0	True	Middle	9911.849999999999
3143	4143	Google Inc	USA	5	2.0		Middle	6895.2
3144	4144	Google Inc	Germany	3			Junior	4743.200000000001
3145	4145	Google Inc	Australia	8	3.0	True	Teamlead	13060.319999999998
3146	4146	Netflix	USA	4	2.0	True	Middle	9149.4
3147	4147	Netflix	Australia	6	1.0	True	Senior	9328.8
3148	4148	Netflix	Germany	8	3.0		Teamlead	11356.8
3149	4149	Amazon	Germany	3			Middle	6283.200000000001
3150	4150	Amazon	Australia	3			Junior	6036.799999999999
3151	4151	Google Inc	USA	7	3.0		Senior	9464.0
3152	4152	Amazon	Australia	7	1.0		Teamlead	10545.6
3153	4153	Google Inc	Germany	6			Middle	6806.8
3154	4154	Netflix	Australia	4	1.0		Middle	6364.8
3155	4155	Google Inc	Germany	6	2.0		Middle	5834.400000000001
3156	4156	Netflix	USA	8	4.0		Teamlead	11356.8
3157	4157	Netflix	Australia	3		True	Junior	5454.68
3158	4158	Google Inc	USA	5	2.0	True	Middle	7929.48
3159	4159	Google Inc	Germany	6	3.0		Teamlead	9666.800000000001
3160	4160	Google Inc	Australia	3	3.0		Junior	4804.8
3161	4161	Netflix	Australia	7	2.0		Teamlead	12303.2
3162	4162	Google Inc	Australia	3		True	Junior	6942.319999999999
3163	4163	Amazon	Australia	6	1.0		Middle	8044.400000000001
3164	4164	Amazon	USA	4	1.0		Middle	6854.4
3165	4165	Amazon	Germany	6	3.0	True	Teamlead	10261.68
3166	4166	Netflix	Australia	6	3.0		Middle	7425.6
3167	4167	Amazon	USA	6	1.0	True	Teamlead	16325.399999999996
3168	4168	Netflix	USA	6	2.0	True	Middle	9911.849999999999
3169	4169	Amazon	USA	6		True	Middle	9251.06
3170	4170	Google Inc	Australia	5	1.0		Middle	5875.2
3171	4171	Netflix	Australia	8	4.0	True	Teamlead	13060.319999999998
3172	4172	Netflix	Germany	6	2.0	True	Senior	7235.799999999999
3173	4173	Netflix	Germany	8	5.0	True	Teamlead	12055.679999999998
3174	4174	Google Inc	Germany	4	1.0	True	Middle	6756.48
3175	4175	Amazon	Germany	4		True	Junior	5564.159999999999
3176	4176	Google Inc	Australia	6	1.0	True	Teamlead	14148.68
3177	4177	Netflix	Australia	8	2.0		Teamlead	11356.8
3178	4178	Netflix	Australia	3	1.0	True	Junior	5525.5199999999995
3179	4179	Amazon	USA	6	1.0	True	Senior	9328.8
3180	4180	Google Inc	Australia	6			Middle	8663.2
3181	4181	Amazon	Germany	6	3.0	True	Senior	9209.2
3182	4182	Google Inc	USA	5	1.0		Middle	7425.599999999999
3183	4183	Netflix	Germany	6	2.0	True	Middle	7268.69
3184	4184	Google Inc	Australia	7	4.0	True	Senior	9328.8
3185	4185	Google Inc	Australia	4	2.0		Middle	7425.599999999999
3186	4186	Google Inc	Australia	4	2.0	True	Middle	7882.559999999999
3187	4187	Netflix	Australia	6	1.0	True	Teamlead	12127.439999999999
3188	4188	Google Inc	Germany	5	2.0		Middle	5385.599999999999
3189	4189	Amazon	USA	7	4.0	True	Senior	10883.599999999999
3190	4190	Amazon	USA	7	3.0	True	Senior	10046.4
3191	4191	Netflix	Germany	3	3.0	True	Junior	4675.4400000000005
3192	4192	Amazon	Australia	8	2.0		Teamlead	13249.599999999999
3193	4193	Netflix	USA	7	4.0	True	Senior	10883.599999999999
3194	4194	Netflix	Germany	8	2.0		Teamlead	8808.800000000001
3195	4195	Google Inc	Australia	7	4.0	True	Senior	10106.199999999999
3196	4196	Amazon	USA	8	5.0	True	Teamlead	14064.96
3197	4197	Amazon	USA	7	1.0	True	Teamlead	12127.439999999999
3198	4198	Amazon	USA	4	1.0		Middle	7425.599999999999
3199	4199	Netflix	USA	3	1.0	True	Junior	5454.68
3200	4200	Amazon	Australia	6	1.0		Middle	8044.400000000001
3201	4201	Amazon	Australia	3	2.0	True	Middle	6709.56
3202	4202	Google Inc	Australia	8	5.0	True	Teamlead	16409.119999999995
3203	4203	Amazon	USA	3	2.0	True	Middle	7827.82
3204	4204	Google Inc	Australia	6	2.0		Teamlead	9734.4
3205	4205	Netflix	Australia	6			Middle	6895.2
3206	4206	Google Inc	USA	3	2.0	True	Middle	7741.8
3207	4207	Amazon	Germany	7	2.0	True	Senior	8611.199999999999
3208	4208	Netflix	Australia	6	2.0		Middle	6806.8
3209	4209	Google Inc	Australia	6	3.0	True	Middle	8539.44
3210	4210	Netflix	Australia	7	1.0		Senior	6864.0
3211	4211	Amazon	Germany	5	1.0		Middle	6283.2
3212	4212	Netflix	USA	6	3.0		Middle	7956.0
3213	4213	Netflix	USA	7	4.0		Middle	8044.400000000001
3214	4214	Google Inc	USA	7	1.0		Middle	7425.6
3215	4215	Google Inc	Australia	5	2.0	True	Junior	7032.48
3216	4216	Google Inc	USA	8	5.0	True	Teamlead	14064.96
3217	4217	Netflix	Australia	8	3.0		Teamlead	11356.8
3218	4218	Amazon	Germany	3	1.0		Junior	4804.8
3219	4219	Amazon	USA	4	2.0	True	Middle	8445.599999999999
3220	4220	Google Inc	Australia	6	1.0	True	Middle	8590.27
3221	4221	Google Inc	USA	8	5.0	True	Teamlead	17581.199999999993
3222	4222	Amazon	USA	8	4.0	True	Teamlead	15237.039999999997
3223	4223	Google Inc	Australia	5	1.0		Junior	6115.2
3224	4224	Netflix	Germany	8	5.0	True	Teamlead	12055.679999999998
3225	4225	Amazon	Australia	8	3.0		Teamlead	14268.799999999997
3226	4226	Google Inc	Germany	4	2.0		Middle	5834.4
3227	4227	Google Inc	Germany	7	3.0		Senior	8008.000000000002
3228	4228	Google Inc	USA	7	1.0	True	Teamlead	15159.3
3229	4229	Google Inc	Germany	8	3.0		Teamlead	10483.199999999999
3230	4230	Google Inc	USA	4			Junior	6552.0
3231	4231	Amazon	USA	7	2.0	True	Middle	8539.44
3232	4232	Google Inc	Germany	5	2.0	True	Junior	5525.5199999999995
3233	4233	Amazon	Germany	5	1.0		Middle	6854.4
3234	4234	Amazon	USA	6			Teamlead	11424.4
3235	4235	Google Inc	Germany	3			Junior	5174.4
3236	4236	Amazon	Australia	3	3.0		Middle	7330.400000000001
3237	4237	Amazon	Germany	4		True	Junior	5950.5599999999995
3238	4238	Amazon	USA	4	1.0	True	Junior	6530.159999999999
3239	4239	Netflix	Australia	5	2.0	True	Junior	5100.4800000000005
3240	4240	Netflix	Germany	3			Junior	4804.8
3241	4241	Google Inc	Australia	5	1.0	True	Junior	7032.48
3242	4242	Google Inc	Australia	4	1.0		Middle	7425.599999999999
3243	4243	Netflix	USA	7	2.0		Senior	8112.0
3244	4244	Amazon	Australia	3	2.0		Junior	4804.8
3245	4245	Google Inc	Germany	7	1.0	True	Senior	8611.199999999999
3246	4246	Google Inc	Australia	3	2.0	True	Middle	7827.82
3247	4247	Netflix	USA	5	1.0	True	Middle	6709.56
3248	4248	Google Inc	USA	3	2.0		Middle	5834.400000000001
3249	4249	Google Inc	Germany	4	2.0		Junior	4435.200000000001
3250	4250	Netflix	USA	4		True	Middle	7929.48
3251	4251	Netflix	Germany	8	4.0	True	Teamlead	10130.12
3252	4252	Google Inc	USA	8	2.0	True	Teamlead	13060.319999999998
3253	4253	Google Inc	Australia	5	1.0		Middle	5875.2
3254	4254	Netflix	Germany	4	1.0	True	Middle	6756.48
3255	4255	Netflix	Australia	4	2.0	True	Junior	7032.48
3256	4256	Amazon	Germany	3			Middle	4936.8
3257	4257	Google Inc	USA	7	1.0	True	Teamlead	15237.039999999997
3258	4258	Amazon	Germany	8	5.0		Teamlead	11211.199999999999
3259	4259	Google Inc	USA	4	1.0		Junior	7055.999999999999
3260	4260	Amazon	USA	8	4.0	True	Teamlead	15237.039999999997
3261	4261	Netflix	Australia	6	3.0		Middle	8044.400000000001
3262	4262	Netflix	USA	7	3.0		Senior	8580.0
3263	4263	Netflix	Australia	7	1.0	True	Middle	9251.06
3264	4264	Netflix	Australia	5		True	Middle	8539.439999999999
3265	4265	Amazon	USA	7	1.0		Teamlead	14195.999999999998
3266	4266	Netflix	Australia	5	1.0	True	Middle	6709.56
3267	4267	Amazon	USA	8	4.0		Teamlead	12230.4
3268	4268	Google Inc	Germany	5		True	Middle	7319.5199999999995
3269	4269	Google Inc	USA	7	2.0	True	Middle	9251.06
3270	4270	Amazon	USA	6	1.0	True	Senior	11720.8
3271	4271	Netflix	USA	4		True	Middle	7882.559999999999
3272	4272	Netflix	Australia	3	2.0	True	Junior	5950.56
3273	4273	Netflix	USA	5	1.0		Middle	6732.000000000001
3274	4274	Netflix	Australia	6	3.0	True	Middle	8590.27
3275	4275	Google Inc	Germany	7	4.0	True	Senior	7893.599999999999
3276	4276	Amazon	Australia	8	3.0	True	Teamlead	14064.96
3277	4277	Google Inc	USA	3	1.0		Middle	7293.000000000001
3278	4278	Amazon	USA	4	1.0	True	Middle	8539.439999999999
3279	4279	Google Inc	USA	3	2.0	True	Junior	5985.9800000000005
3280	4280	Google Inc	Australia	8	5.0	True	Teamlead	14064.96
3281	4281	Amazon	Germany	3		True	Middle	6709.56
3282	4282	Netflix	USA	8	3.0	True	Teamlead	15237.039999999997
3283	4283	Google Inc	Germany	7	1.0	True	Middle	7827.82
3284	4284	Netflix	USA	5	1.0		Junior	5544.000000000001
3285	4285	Amazon	Australia	5	1.0		Junior	5644.799999999998
3286	4286	Amazon	Germany	6		True	Teamlead	11194.56
3287	4287	Amazon	Germany	7	3.0		Senior	6864.0
3288	4288	Google Inc	Germany	5	2.0		Junior	4838.4
3289	4289	Netflix	Germany	3	2.0		Middle	5348.200000000001
3290	4290	Google Inc	Australia	7	4.0		Senior	8788.0
3291	4291	Netflix	Germany	7	3.0		Teamlead	9734.4
3292	4292	Netflix	Germany	4	1.0		Middle	6364.8
3293	4293	Netflix	Australia	4	1.0		Junior	4804.800000000001
3294	4294	Google Inc	Australia	3	2.0	True	Junior	5950.5599999999995
3295	4295	Amazon	Australia	5	1.0	True	Middle	9196.319999999998
3296	4296	Google Inc	USA	3	1.0		Junior	5605.6
3297	4297	Netflix	Australia	7	1.0		Middle	6895.2
3298	4298	Google Inc	Germany	3			Junior	4404.400000000001
3299	4299	Amazon	USA	3	1.0	True	Middle	7225.68
3300	4300	Amazon	Germany	4	1.0	True	Junior	6491.519999999998
3301	4301	Amazon	Germany	3	2.0	True	Middle	6623.54
3302	4302	Amazon	Germany	6		True	Senior	8611.199999999999
3303	4303	Netflix	USA	4	1.0	True	Middle	7929.48
3304	4304	Netflix	USA	4		True	Middle	6709.56
3305	4305	Amazon	Australia	5	1.0	True	Junior	6491.519999999998
3306	4306	Amazon	Australia	5	1.0	True	Middle	6756.48
3307	4307	Google Inc	Australia	7	1.0	True	Middle	7929.48
3308	4308	Netflix	USA	8	3.0	True	Teamlead	13813.800000000001
3309	4309	Google Inc	Australia	6	2.0		Teamlead	11424.4
3310	4310	Google Inc	USA	6	2.0	True	Senior	11661.0
3311	4311	Netflix	USA	4	1.0	True	Junior	5525.52
3312	4312	Netflix	USA	5	1.0	True	Junior	5950.5599999999995
3313	4313	Google Inc	Australia	6	1.0	True	Senior	10883.599999999999
3314	4314	Google Inc	USA	6	3.0	True	Middle	9251.06
3315	4315	Netflix	USA	7	4.0	True	Middle	8539.44
3316	4316	Amazon	USA	7	1.0		Senior	9360.0
3317	4317	Netflix	USA	8	5.0		Teamlead	12303.199999999999
3318	4318	Google Inc	Australia	3	1.0	True	Junior	6446.44
3319	4319	Amazon	Australia	7	3.0	True	Middle	9251.06
3320	4320	Netflix	Germany	7	3.0	True	Teamlead	11194.56
3321	4321	Google Inc	Germany	3	2.0		Middle	5385.6
3322	4322	Google Inc	USA	3	2.0		Middle	6320.6
3323	4323	Google Inc	USA	8	3.0		Teamlead	12303.199999999999
3324	4324	Netflix	USA	4	1.0		Junior	5678.4
3325	4325	Google Inc	USA	5	1.0		Middle	7956.0
3326	4326	Netflix	USA	5		True	Junior	6375.6
3327	4327	Google Inc	USA	3	1.0	True	Middle	7827.82
3328	4328	Netflix	Australia	3	3.0	True	Middle	6623.54
3329	4329	Netflix	Australia	7	2.0	True	Senior	9209.199999999999
3330	4330	Amazon	USA	3	2.0	True	Junior	7438.199999999998
3331	4331	Amazon	Australia	4	2.0		Junior	5644.799999999998
3332	4332	Netflix	Australia	3			Middle	6806.8
3333	4333	Netflix	Germany	3	2.0	True	Middle	5677.32
3334	4334	Amazon	Germany	8	5.0		Teamlead	12230.399999999996
3335	4335	Amazon	Australia	8	5.0	True	Teamlead	15237.039999999997
3336	4336	Netflix	Australia	8	5.0	True	Teamlead	13060.319999999998
3337	4337	Amazon	Germany	8	3.0	True	Teamlead	12892.879999999997
3338	4338	Amazon	USA	6		True	Teamlead	15159.3
3339	4339	Amazon	USA	4	1.0		Junior	5678.4
3340	4340	Google Inc	USA	4	1.0		Middle	7996.799999999999
3341	4341	Amazon	Germany	6	1.0	True	Teamlead	11116.82
3342	4342	Amazon	Germany	6	2.0	True	Middle	7827.82
3343	4343	Google Inc	USA	5	1.0	True	Junior	6027.839999999999
3344	4344	Netflix	Australia	5	2.0		Middle	5834.400000000001
3345	4345	Netflix	Australia	3			Middle	5348.200000000002
3346	4346	Netflix	USA	7	3.0		Teamlead	11154.000000000004
3347	4347	Google Inc	Germany	4	1.0		Junior	5174.4
3348	4348	Google Inc	Germany	4	1.0	True	Junior	5525.5199999999995
3349	4349	Amazon	USA	7	3.0	True	Middle	8590.27
3350	4350	Google Inc	Germany	4		True	Junior	6491.519999999998
3351	4351	Amazon	USA	5			Middle	8568.0
3352	4352	Netflix	Australia	8	5.0		Teamlead	12303.199999999999
3353	4353	Amazon	Germany	7	4.0	True	Senior	8611.199999999999
3354	4354	Netflix	USA	3	2.0		Junior	5544.0
3355	4355	Netflix	Australia	8	4.0		Teamlead	10483.199999999999
3356	4356	Amazon	Germany	8	4.0	True	Teamlead	12055.679999999998
3357	4357	Netflix	Germany	8	3.0		Teamlead	10483.199999999999
3358	4358	Google Inc	Germany	4	1.0		Junior	5644.799999999998
3359	4359	Google Inc	Germany	3			Junior	5174.4
3360	4360	Amazon	USA	8	4.0	True	Teamlead	17581.199999999993
3361	4361	Google Inc	USA	6	3.0		Teamlead	11356.800000000001
3362	4362	Netflix	Australia	7	3.0		Middle	8044.400000000001
3363	4363	Netflix	Germany	4	1.0	True	Middle	6756.48
3364	4364	Google Inc	Germany	7	4.0		Teamlead	10410.4
3365	4365	Google Inc	Germany	5	1.0	True	Junior	5564.159999999999
3366	4366	Netflix	Germany	6		True	Teamlead	10261.68
3367	4367	Google Inc	USA	4	1.0		Junior	6048.0
3368	4368	Google Inc	USA	6			Senior	9360.0
3369	4369	Netflix	USA	5	1.0		Junior	5174.4
3370	4370	Netflix	USA	6	2.0	True	Middle	9149.4
3371	4371	Google Inc	Germany	5		True	Middle	7882.559999999999
3372	4372	Google Inc	USA	7	3.0	True	Teamlead	14148.68
3373	4373	Netflix	Australia	4	1.0	True	Junior	6027.839999999999
3374	4374	Amazon	USA	8	2.0	True	Teamlead	14148.679999999998
3375	4375	Amazon	Australia	5	2.0		Middle	7425.599999999999
3376	4376	Google Inc	Germany	3	2.0	True	Middle	6623.54
3377	4377	Netflix	Germany	6	3.0	True	Senior	8611.199999999999
3378	4378	Google Inc	USA	8	2.0		Teamlead	12230.4
3379	4379	Amazon	Germany	5	2.0		Middle	5875.2
3380	4380	Google Inc	Australia	3			Junior	5605.6
3381	4381	Amazon	USA	4	1.0		Junior	6552.0
3382	4382	Google Inc	Australia	7	4.0	True	Teamlead	15237.039999999997
3383	4383	Google Inc	Australia	5	1.0	True	Middle	9196.319999999998
3384	4384	Google Inc	Australia	5	1.0		Middle	6854.4
3385	4385	Google Inc	Australia	5	2.0	True	Middle	8539.439999999999
3386	4386	Netflix	Australia	4	1.0	True	Middle	7225.679999999999
3387	4387	Amazon	Germany	4	1.0		Junior	4838.4
3388	4388	Google Inc	Germany	7	3.0		Senior	7436.000000000002
3389	4389	Netflix	Australia	6	1.0	True	Senior	10883.599999999999
3390	4390	Google Inc	Australia	5	1.0	True	Junior	7573.439999999998
3391	4391	Amazon	Australia	3	1.0		Middle	6283.200000000001
3392	4392	Google Inc	Germany	3		True	Junior	5065.06
3393	4393	Amazon	Australia	3	2.0		Junior	4804.8
3394	4394	Netflix	Australia	4	1.0	True	Middle	8539.439999999999
3395	4395	Amazon	Germany	8	2.0	True	Teamlead	12892.879999999997
3396	4396	Google Inc	USA	7	2.0	True	Teamlead	16325.399999999996
3397	4397	Google Inc	USA	6	3.0	True	Teamlead	14148.68
3398	4398	Netflix	Germany	4			Middle	5385.599999999999
3399	4399	Netflix	Australia	3			Middle	6320.6
3400	4400	Amazon	USA	6	1.0		Middle	8663.2
3401	4401	Amazon	Australia	3	3.0		Junior	4435.200000000001
3402	4402	Netflix	Germany	7	4.0		Middle	5834.400000000001
3403	4403	Netflix	USA	5	2.0	True	Junior	6375.6
3404	4404	Google Inc	Germany	7	4.0	True	Middle	8539.44
3405	4405	Amazon	Australia	7	2.0		Teamlead	11356.799999999997
3406	4406	Google Inc	Australia	8	5.0	True	Teamlead	14064.96
3407	4407	Netflix	USA	3	2.0	True	Middle	7225.68
3408	4408	Amazon	USA	5	2.0		Middle	7996.799999999999
3409	4409	Amazon	USA	4	1.0		Middle	6364.8
3410	4410	Amazon	Germany	8	2.0	True	Teamlead	11051.039999999999
3411	4411	Google Inc	Germany	3			Junior	4435.200000000001
3412	4412	Amazon	USA	7	2.0	True	Senior	11661.0
3413	4413	Google Inc	Germany	7	2.0		Teamlead	9734.4
3414	4414	Amazon	Australia	8	4.0		Teamlead	12303.199999999999
3415	4415	Netflix	USA	3			Middle	5834.400000000001
3416	4416	Netflix	USA	8	4.0	True	Teamlead	15069.599999999999
3417	4417	Amazon	USA	3	2.0	True	Middle	7827.82
3418	4418	Amazon	USA	7	3.0	True	Teamlead	13138.059999999998
3419	4419	Google Inc	Germany	4	2.0		Junior	5174.4
3420	4420	Netflix	Australia	7	2.0	True	Middle	8590.27
3421	4421	Google Inc	Germany	7	1.0	True	Teamlead	11194.56
3422	4422	Amazon	USA	6		True	Middle	9911.849999999999
3423	4423	Amazon	Australia	5		True	Middle	8539.439999999999
3424	4424	Amazon	Germany	8	4.0	True	Teamlead	13060.319999999998
3425	4425	Google Inc	Germany	7	4.0	True	Middle	7268.69
3426	4426	Amazon	Germany	3	2.0	True	Middle	6193.44
3427	4427	Netflix	Australia	7	1.0	True	Senior	9209.199999999999
3428	4428	Google Inc	Germany	7	2.0	True	Senior	8551.400000000001
3429	4429	Amazon	USA	3	2.0		Junior	5605.6
3430	4430	Google Inc	USA	4			Junior	6048.0
3431	4431	Amazon	Germany	5		True	Middle	7225.679999999999
3432	4432	Google Inc	Germany	3	2.0		Middle	5834.400000000001
3433	4433	Amazon	Germany	8	2.0	True	Teamlead	13060.319999999998
3434	4434	Google Inc	Germany	8	3.0		Teamlead	12230.399999999996
3435	4435	Google Inc	USA	3	2.0		Junior	4804.8
3436	4436	Netflix	USA	7	3.0		Teamlead	10410.400000000001
3437	4437	Amazon	Australia	3	2.0		Junior	5205.200000000001
3438	4438	Google Inc	USA	8	5.0		Teamlead	13104.0
3439	4439	Amazon	USA	7	3.0		Teamlead	13249.599999999999
3440	4440	Netflix	USA	3	2.0	True	Junior	5844.300000000002
3441	4441	Amazon	Germany	7	3.0	True	Middle	8539.44
3442	4442	Amazon	USA	4	1.0	True	Junior	7032.48
3443	4443	Netflix	Germany	7	3.0		Middle	5834.400000000001
3444	4444	Netflix	USA	8	3.0		Teamlead	12012.000000000002
3445	4445	Amazon	USA	8	3.0		Teamlead	13249.599999999999
